count	verbatim_kingdom	verbatim_phylum	verbatim_class	verbatim_order	verbatim_family	verbatim_genus	verbatim_species	verbatim_infra	verbatim_rank	verbatim_verbatimRank	verbatim_scientificName	verbatim_generic	verbatim_author	current_kingdom	current_phylum	current_class	current_order	current_family	current_genus	current_subGenus	current_species	current_scientificName	current_acceptedScientificName	current_kingdomKey	current_phylumKey	current_classKey	current_orderKey	current_familyKey	current_genusKey	current_subGenusKey	current_speciesKey	current_taxonKey	current_acceptedTaxonKey	proposed_kingdom	proposed_phylum	proposed_class	proposed_order	proposed_family	proposed_genus	proposed_subGenus	proposed_species	proposed_scientificName	proposed_acceptedScientificName	proposed_kingdomKey	proposed_phylumKey	proposed_classKey	proposed_orderKey	proposed_familyKey	proposed_genusKey	proposed_subGenusKey	proposed_speciesKey	proposed_taxonKey	proposed_acceptedTaxonKey
8776	Animalia	null	Insecta	Lepidoptera	null	null	null	null	species	null	Agriades optilete	null	null	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus	null	Plebejus optilete	Agriades optilete (Knoch, 1781), 2012	Plebejus optilete (Knoch, 1781)	1	54	216	797	5473	1923058	null	5714713	8020665	5714713	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus	null	Plebejus optilete	Agriades optilete (Knoch, 1781)	Plebejus optilete (Knoch, 1781)	1	54	216	797	5473	1923058	null	5714713	8020665	5714713
1828	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Nylanderia	faisonensis	null	null	null	Nylanderia faisonensis	null	(Forel, 1922)	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Nylanderia	null	null	Nylanderia Emery, 1906	Nylanderia Emery, 1906	1	54	216	1457	4342	4673740	null	null	4673740	4673740	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Nylanderia	null	Nylanderia faisonensis	Nylanderia faisonensis	Nylanderia faisonensis	1	54	216	1457	4342	4673740	null	10582800	10582800	10582800
18982	Plantae	null	null	null	null	null	null	null	Species	null	Phragmites australis	null	(Cav.) Steud.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Phragmites	null	Phragmites australis	Phragmites australis Trin. ex Steud.	Phragmites australis Trin. ex Steud.	6	7707728	196	1369	3073	2705783	null	5290149	5290149	5290149	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Phragmites	null	Phragmites australis	Phragmites australis (Cav.) Steud.	Phragmites australis (Cav.) Steud.	6	7707728	196	1369	3073	2705783	null	5290149	5290149	5290149
1983	Plantae	Bryophyta	Bryopsida	Dicranales	Ditrichaceae	Ceratodon	purpureus	null	species	null	Ceratodon purpureus	null	null	Plantae	Bryophyta	Bryopsida	Dicranales	Ditrichaceae	Ceratodon	null	Ceratodon purpureus	Ceratodon purpureus C.Müller, 1885	Ceratodon purpureus C.Müller, 1885	6	35	327	1335	8743	2673445	null	8188970	8188970	8188970	Plantae	Bryophyta	Bryopsida	Dicranales	Ditrichaceae	Ceratodon	null	Ceratodon purpureus	Ceratodon purpureus Bridel, 1826	Ceratodon purpureus Bridel, 1826	6	35	327	1335	8743	2673445	null	5281381	5281381	5281381
1003	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	null	null	null	null	null	Petasites hybridus	null	null	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Petasites	null	Petasites hybridus	Petasites hybridus (L.) G.Gaertn., B.Mey. & Scherb.	Petasites hybridus (L.) G.Gaertn., B.Mey. & Scherb.	6	7707728	220	414	3065	3088276	null	3088301	3088301	3088301	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Petasites	null	Petasites hybridus	Petasites hybridus (L.) P.Gaertn., B.Meyer & Scherb.	Petasites hybridus (L.) P.Gaertn., B.Meyer & Scherb.	6	7707728	220	414	3065	3088276	null	9490132	9490132	9490132
1889	Animalia	Chordata	Vertebrata	Aves	Muscicapidae	Cercotrichas	leucophrys	null	species	null	Cercotrichas leucophrys	null	null	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Erythropygia	null	Erythropygia leucophrys	Cercotrichas leucophrys (Vieillot, 1817)	Erythropygia leucophrys (Vieillot, 1817)	1	44	212	729	9322	4845640	null	5788858	2492477	5788858	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Erythropygia	null	Erythropygia leucophrys	Cercotrichas leucophrys (Vieillot, 1817)	Erythropygia leucophrys (Vieillot, 1817)	1	44	212	729	9322	7814708	null	5788858	2492477	5788858
29436	Plantae	null	null	null	null	null	null	null	species	null	Equisetum sylvaticum	null	null	Plantae	Tracheophyta	Equisetopsida	Equisetales	Equisetaceae	Equisetum	null	Equisetum sylvaticum	Equisetum sylvaticum L.	Equisetum sylvaticum L.	6	7707728	246	954	3105	2687913	null	2687929	2687929	2687929	Plantae	Tracheophyta	Polypodiopsida	Equisetales	Equisetaceae	Equisetum	null	Equisetum sylvaticum	Equisetum sylvaticum L.	Equisetum sylvaticum L.	6	7707728	7228684	954	3105	2687913	null	2687929	2687929	2687929
1948	Plantae	Charophyta	Equisetopsida	Poales	Poaceae	Hyparrhenia	null	null	species	null	Hyparrhenia hirta	null	null	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Hyparrhenia	null	Hyparrhenia hirta	Hyparrhenia hirta Stapf	Hyparrhenia hirta Stapf	6	7707728	196	1369	3073	2703241	null	2703243	2703243	2703243	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Hyparrhenia	null	Hyparrhenia hirta	Hyparrhenia hirta (L.) Stapf	Hyparrhenia hirta (L.) Stapf	6	7707728	196	1369	3073	2703241	null	2703243	2703243	2703243
1715	null	null	null	null	null	null	null	null	null	null	Cygnus columbianus (Ord, 1815)	null	null	Animalia	Chordata	Aves	Anseriformes	Anatidae	Cygnus	null	Cygnus columbianus	Cygnus columbianus Ord, 1815	Cygnus columbianus Ord, 1815	1	44	212	1108	2986	2498334	null	9626137	9626137	9626137	Animalia	Chordata	Aves	Anseriformes	Anatidae	Cygnus	null	Cygnus columbianus	Cygnus columbianus (Ord, 1815)	Cygnus columbianus (Ord, 1815)	1	44	212	1108	2986	2498334	null	2498338	2498338	2498338
2881	null	null	null	null	null	null	null	null	null	null	Ophioglossum vulgatum L., 1753	null	null	Plantae	Tracheophyta	Psilotopsida	Ophioglossales	Ophioglossaceae	Ophioglossum	null	null	Ophioglossum vulgatum L.	Ophioglossum vulgatum L.	6	7707728	7219203	393	6627	2650127	null	null	2650133	2650133	Plantae	Tracheophyta	Polypodiopsida	Ophioglossales	Ophioglossaceae	Ophioglossum	null	null	Ophioglossum vulgatum L.	Ophioglossum vulgatum L.	6	7707728	7228684	393	6627	2650127	null	null	2650133	2650133
1790	null	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	null	null	genus	null	Kocuria	null	null	Bacteria	Actinobacteria	null	Actinomycetales	Micrococcaceae	Kocuria	null	null	Kocuria Stackebrandt & al., 1995	Kocuria Stackebrandt & al., 1995	3	26	null	1198	3836	3224630	null	null	3224630	3224630	Bacteria	Actinobacteria	null	Actinomycetales	Micrococcaceae	Kocuria	null	null	Kocuria Stackebrandt et al., 1995	Kocuria Stackebrandt et al., 1995	3	26	null	1198	3836	3224630	null	null	3224630	3224630
4395	null	Bacteroidetes	Bacteroidia	Marinilabiliales	Marinilabiliaceae	Carboxylicivirga	null	null	genus	null	Carboxylicivirga	null	null	incertae sedis	null	null	null	null	Carboxylicivirga	null	null	Carboxylicivirga Yang & al., 2014	Carboxylicivirga Yang & al., 2014	0	null	null	null	null	7517220	null	null	7517220	7517220	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiliaceae	Carboxylicivirga	null	null	Carboxylicivirga Yang et al., 2014	Carboxylicivirga Yang et al., 2014	3	81	7498440	1203	7653806	7517220	null	null	7517220	7517220
1034	null	Chlamydiae	Chlamydiia	Parachlamydiales	Simkaniaceae	Simkania	null	null	genus	null	Simkania	null	null	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae	Simkania	null	null	Simkania Everett & al., 1999	Simkania Everett & al., 1999	3	82	297	570	8105	3228258	null	null	3228258	3228258	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae	Simkania	null	null	Simkania Everett et al., 1999	Simkania Everett et al., 1999	3	82	297	570	8105	3228258	null	null	3228258	3228258
1386	Plantae	null	null	null	Asteraceae	null	null	null	species	null	Jacobaea aquatica	null	null	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Jacobaea	null	Jacobaea aquatica	Jacobaea aquatica (Hill) Gaertn.Mey. & Scherb.	Jacobaea aquatica (Hill) Gaertn.Mey. & Scherb.	6	7707728	220	414	3065	7678064	null	8340600	8340600	8340600	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Jacobaea	null	Jacobaea aquatica	Jacobaea aquatica (Hill) Gaertn.Mey. & Scherb.	Jacobaea aquatica (Hill) Gaertn.Mey. & Scherb.	6	7707728	220	414	3065	5388594	null	8340600	8340600	8340600
1448	Plantae	Charophyta	Equisetopsida	Santalales	Santalaceae	Leptomeria	null	null	species	null	Leptomeria drupacea	null	null	Plantae	Tracheophyta	Magnoliopsida	Santalales	Santalaceae	Leptomeria	null	Leptomeria drupacea	Leptomeria drupacea (Labill.) Druce	Leptomeria drupacea (Labill.) Druce	6	7707728	220	934	6661	3788892	null	3789153	3789153	3789153	Plantae	Tracheophyta	Magnoliopsida	Santalales	Santalaceae	Leptomeria	null	Leptomeria drupacea	Leptomeria drupacea Druce	Leptomeria drupacea Druce	6	7707728	220	934	6661	3788892	null	3789153	3789153	3789153
1284	Plantae	Rhodophyta	Florideophyceae	Gelidiales	Gelidiaceae	Gelidium	null	null	species	null	Gelidium pusillum	null	null	Plantae	Rhodophyta	Florideophyceae	Gelidiales	Gelidiaceae	Gelidium	null	Gelidium pusillum	Gelidium pusillum (Stackhouse) Le Jolis, 1863	Gelidium pusillum (Stackhouse) Le Jolis, 1863	6	106	342	1398	4921	9460134	null	2662756	2662756	2662756	Plantae	Rhodophyta	Florideophyceae	Gelidiales	Gelidiaceae	Gelidium	null	Gelidium pusillum	Gelidium pusillum (Stackh.) Le Jol.	Gelidium pusillum (Stackh.) Le Jol.	6	106	342	1398	4921	9460134	null	2662756	2662756	2662756
4161	Plantae	null	Equisetopsida	Asterales	Asteraceae	Inula	null	null	null	null	Inula salicina L., 1753	null	null	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Inula	null	Inula salicina	Inula salicina L.	Inula salicina L.	6	7707728	220	414	3065	3148323	null	3148413	3148413	3148413	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Pentanema	null	Pentanema salicinum	Inula salicina L.	Pentanema salicinum (L.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.	6	7707728	220	414	3065	3146496	null	9899514	3148413	9899514
2767	Animalia	Chordata	Aves	Charadriiformes	Turnicidae	Turnix	varius	null	null	null	Turnix varius	null	null	Animalia	Chordata	Aves	Charadriiformes	Turnicidae	Turnix	null	Turnix varius	Turnix varius (Latham, 1802)	Turnix varius (Latham, 1802)	1	44	212	7192402	9357	2474964	null	2474976	2474976	2474976	Animalia	Chordata	Aves	Charadriiformes	Turnicidae	Turnix	null	Turnix varia	Turnix varia Lathum, 1802	Turnix varia Lathum, 1802	1	44	212	7192402	9357	2474964	null	2474976	2474976	2474976
11776	Animalia	Chordata	Aves	Passeriformes	Icteridae	Quiscalus	null	null	species	null	Quiscalus mexicanus	null	null	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Quiscalus	null	Quiscalus mexicanus	Quiscalus mexicanus Gmelin, 1788	Quiscalus mexicanus Gmelin, 1788	1	44	212	729	9608	2484132	null	9476062	9476062	9476062	Animalia	Chordata	Aves	Passeriformes	Icteridae	Quiscalus	null	Quiscalus mexicanus	Quiscalus mexicanus (Gmelin, 1788)	Quiscalus mexicanus (Gmelin, 1788)	1	44	212	729	6176	2484132	null	9476062	9476062	9476062
2202	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Pyrilia	pulchra	null	null	null	Pyrilia pulchra	null	null	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Pionopsitta	null	Pionopsitta pulchra	Pyrilia pulchra (von Berlepsch, 1897)	Pionopsitta pulchra Berlepsch, 1897	1	44	212	1445	9340	2479978	null	2479981	5788420	2479981	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Pyrilia	null	Pyrilia pulchra	Pyrilia pulchra	Pyrilia pulchra	1	44	212	1445	9340	7340174	null	5788420	5788420	5788420
1768	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Vertebrata	null	null	species	null	Vertebrata lanosa	null	null	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Vertebrata	null	Vertebrata lanosa	Vertebrata lanosa (Linnaeus) T.A.Christensen, 1967	Vertebrata lanosa (Linnaeus) T.A.Christensen, 1967	6	106	342	665	4895	2660342	null	2660688	2660688	2660688	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Vertebrata	null	Vertebrata lanosa	Vertebrata lanosa (L.) T.A.Chr.	Vertebrata lanosa (L.) T.A.Chr.	6	106	342	665	4895	2660342	null	2660688	2660688	2660688
1551	Polypodiopsida	null	null	null	null	null	null	null	species	null	Equisetum fluviatile	null	null	Plantae	Tracheophyta	Equisetopsida	Equisetales	Equisetaceae	Equisetum	null	Equisetum fluviatile	Equisetum fluviatile L.	Equisetum fluviatile L.	6	7707728	246	954	3105	2687913	null	2687937	2687937	2687937	Plantae	Tracheophyta	Polypodiopsida	Equisetales	Equisetaceae	Equisetum	null	Equisetum fluviatile	Equisetum fluviatile L.	Equisetum fluviatile L.	6	7707728	7228684	954	3105	2687913	null	2687937	2687937	2687937
1421	Animalia	Arthropoda	Insecta	Coleoptera	Latridiidae	Corticarina	minuta	null	Species	null	Corticarina minuta	null	(Fabricius, 1792)	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Hylesinus	null	Hylesinus varius	Corticarina minuta (Fabricius, 1792)	Hylesinus varius (Fabricius & J.C., 1775)	1	54	216	1470	4239	1239036	null	1239137	4450799	1239137	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Hylesinus	null	Hylesinus varius	Corticarina minuta (Fabricius, 1792)	Hylesinus varius Fabricius & J.C., 1801	1	54	216	1470	4239	1239036	null	1239137	4450799	1239137
1273	Animalia	Arthropoda	Malacostraca	Decapoda	Varunidae	Brachynotus	sexdentatus	null	Species	null	Brachynotus sexdentatus (Risso, 1827)	null	(Risso, 1827)	Animalia	Arthropoda	Malacostraca	Decapoda	Pseudothelphusidae	Brachynotus	null	Brachynotus sexdentatus	Brachynotus sexdentatus (Risso, 1827)	Brachynotus sexdentatus (Risso, 1827)	1	54	229	637	3254116	2225796	null	2225797	2225797	2225797	Animalia	Arthropoda	Malacostraca	Decapoda	Varunidae	Brachynotus	null	Brachynotus sexdentatus	Brachynotus sexdentatus (Risso, 1827)	Brachynotus sexdentatus (Risso, 1827)	1	54	229	637	4567	2225796	null	2225797	2225797	2225797
7516	Chromista	null	null	null	null	null	null	null	null	null	Globigerinatheka	null	null	Chromista	Foraminifera	Globothalamea	Rotaliida	Globigerinidae	Globigerinatheka	null	null	Globigerinatheka	Globigerinatheka	4	8376456	7434778	7692889	8273781	4886110	null	null	4886110	4886110	Chromista	Foraminifera	Globothalamea	Rotaliida	Globigerinidae	Globigerinatheka	null	null	Globigerinatheka Brönnimann, 1952	Globigerinatheka Brönnimann, 1952	4	8376456	7434778	7692889	8273781	8074613	null	null	8074613	8074613
1403	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	null	null	species	null	Cortinarius rotundisporus	null	null	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	null	Cortinarius rotundisporus	Cortinarius rotundisporus Cleland & Cheel	Cortinarius rotundisporus Cleland & Cheel	5	34	186	1499	4172	2524960	null	2529397	2529397	2529397	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	null	Cortinarius rotundisporus	Cortinarius rotundisporus Cleland & Cheel	Cortinarius rotundisporus Cleland & Cheel	5	34	186	1499	4172	10541676	null	2529397	2529397	2529397
4083	Plantae	null	null	null	null	null	null	null	species	null	Atriplex patula	null	null	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Atriplex	null	Atriplex patula	Atriplex patula L.	Atriplex patula L.	6	7707728	220	422	3064	3083650	null	3083728	3083728	3083728	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Atriplex	null	Atriplex patula	Atriplex patula L.	Atriplex patula L.	6	7707728	220	422	3064	10561486	null	3083728	3083728	3083728
1549	Plantae	null	null	null	Fabaceae	null	null	null	null	null	Lathyrus niger subsp. niger (L.) Bernh.	null	null	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lathyrus	null	Lathyrus niger	Lathyrus niger subsp. niger	Lathyrus niger subsp. niger	6	7707728	220	1370	5386	2962244	null	5356662	7068425	7068425	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lathyrus	null	Lathyrus niger	Lathyrus niger subsp. niger	Lathyrus niger subsp. niger	6	7707728	220	1370	5386	10473556	null	5356662	7068425	7068425
1484	Plantae	Charophyta	Equisetopsida	Asterales	Asteraceae	Pogonolepis	null	null	species	null	Pogonolepis muelleriana	null	null	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Chthonocephalus	null	Chthonocephalus muellerianus	Pogonolepis muelleriana (Sond.) P.S.Short	Chthonocephalus muellerianus P.S.Short	6	7707728	220	414	3065	3151047	null	3151055	3097461	3151055	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Pogonolepis	null	Pogonolepis muelleriana	Pogonolepis muelleriana P.S.Short	Pogonolepis muelleriana P.S.Short	6	7707728	220	414	3065	3097460	null	3097461	3097461	3097461
9621	Plantae	Tracheophyta	Magnoliopsida	Fagales	Nothofagaceae	Fuscospora	fusca	null	null	null	Fuscospora fusca (Hook.f.) Heenan & Smissen	null	(Hook.f.) Heenan & Smissen	Plantae	Tracheophyta	Magnoliopsida	Fagales	Nothofagaceae	Nothofagus	null	Nothofagus fusca	Fuscospora fusca (Hook.f.) Heenan & Smissen	Nothofagus fusca (Hook.f.) Oerst.	6	7707728	220	1354	8803	2874877	null	2874959	7872054	2874959	Plantae	Tracheophyta	Magnoliopsida	Fagales	Nothofagaceae	Nothofagus	null	Nothofagus fusca	Fuscospora fusca (Hook.f.) Heenan & Smissen	Nothofagus fusca Oerst.	6	7707728	220	1354	8803	2874877	null	2874959	7872054	2874959
2506	Plantae	null	Equisetopsida	Asterales	Asteraceae	Crupina	null	null	null	null	Crupina vulgaris Cass., 1817	null	null	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crupina	null	Crupina vulgaris	Crupina vulgaris Pers. ex Cass.	Crupina vulgaris Pers. ex Cass.	6	7707728	220	414	3065	3149954	null	3149965	3149965	3149965	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crupina	null	Crupina vulgaris	Crupina vulgaris Pers. ex Cass.	Crupina vulgaris Pers. ex Cass.	6	7707728	220	414	3065	9754499	null	3149965	3149965	3149965
5422	null	null	null	null	null	null	null	null	null	null	Convolvulus sepium subsp. sepium L., 1753	null	null	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Calystegia	null	Calystegia sepium	Convolvulus sepium var. sepium	Calystegia sepium subsp. sepium	6	7707728	220	1176	2389	2928418	null	2928441	7324111	7225710	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Calystegia	null	Calystegia sepium	Convolvulus sepium subsp. sepium	Calystegia sepium subsp. sepium	6	7707728	220	1176	2389	2928418	null	2928441	10276956	7225710
1556	null	null	null	null	Rosaceae	null	null	null	null	null	Sorbus intermedia	null	null	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	null	Sorbus intermedia	Sorbus intermedia (Ehrh.) Pers.	Sorbus intermedia (Ehrh.) Pers.	6	7707728	220	691	5015	3012146	null	3012254	3012254	3012254	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Borkhausenia	null	Borkhausenia intermedia	Sorbus intermedia (Ehrh.) Pers.	Borkhausenia intermedia (Ehrh.) Sennikov & Kurtto	6	7707728	220	691	5015	9747393	null	9541009	3012254	9541009
1023	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	tristigma	null	null	null	Caprimulgus tristigma	null	null	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	null	Caprimulgus tristigma	Caprimulgus tristigma Rüppell, 1840	Caprimulgus tristigma Rüppell, 1840	1	44	212	8510645	5225	2496826	null	2496926	2496926	2496926	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Caprimulgus	null	Caprimulgus tristigma	Caprimulgus tristigma Ruppell, 1840	Caprimulgus tristigma Ruppell, 1840	1	44	212	8510645	5225	2496826	null	2496926	2496926	2496926
1403	null	null	null	null	null	null	null	null	null	null	Limodorum abortivum (L.) Sw.	null	null	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Limodorum	null	Limodorum abortivum	Limodorum abortivum (L.) Sw.	Limodorum abortivum (L.) Sw.	6	7707728	196	1169	7689	7781883	null	5312179	5312179	5312179	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Limodorum	null	Limodorum abortivum	Limodorum abortivum (L.) Sw.	Limodorum abortivum (L.) Sw.	6	7707728	196	1169	7689	5312177	null	5312179	5312179	5312179
2377	null	null	null	null	Equisetaceae	null	null	null	null	null	Equisetum fluviatile	null	null	Plantae	Tracheophyta	Equisetopsida	Equisetales	Equisetaceae	Equisetum	null	Equisetum fluviatile	Equisetum fluviatile L.	Equisetum fluviatile L.	6	7707728	246	954	3105	2687913	null	2687937	2687937	2687937	Plantae	Tracheophyta	Polypodiopsida	Equisetales	Equisetaceae	Equisetum	null	Equisetum fluviatile	Equisetum fluviatile L.	Equisetum fluviatile L.	6	7707728	7228684	954	3105	2687913	null	2687937	2687937	2687937
4276	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Anastrangalia	sanguinolenta	null	Species	null	Anastrangalia sanguinolenta	null	(Linnaeus, 1761)	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Anastrangalia	null	Anastrangalia sanguinolenta	Anastrangalia sanguinolenta (Linné, 1761)	Anastrangalia sanguinolenta (Linné, 1761)	1	54	216	1470	5602	1096866	null	1096909	1096909	1096909	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Anastrangalia	null	Anastrangalia sanguinolenta	Anastrangalia sanguinolenta (Linnaeus, 1761)	Anastrangalia sanguinolenta (Linnaeus, 1761)	1	54	216	1470	5602	1096866	null	1096909	1096909	1096909
1087	Animalia	Chordata	Aves	Passeriformes	Mimidae	Mimus	macdonaldi	null	null	null	Mimus macdonaldi	null	null	Animalia	Chordata	Aves	Passeriformes	Mimidae	Mimus	null	Mimus macdonaldi	Mimus macdonaldi (Ridgway, 1890)	Mimus macdonaldi (Ridgway, 1890)	1	44	212	729	9321	9498764	null	5788814	5788814	5788814	Animalia	Chordata	Aves	Passeriformes	Mimidae	Mimus	null	Mimus macdonaldi	Mimus macdonaldi (Ridgway, 1890)	Mimus macdonaldi (Ridgway, 1890)	1	44	212	729	9321	2494919	null	5788814	5788814	5788814
128831	Animalia	Chordata	Aves	Passeriformes	Motacillidae	Motacilla	cinerea	null	Species	null	Motacilla cinerea	null	Tunstall, 1771	Animalia	Chordata	Aves	Passeriformes	Motacillidae	Motacilla	null	Motacilla cinerea	Motacilla cinerea, 1771	Motacilla cinerea, 1771	1	44	212	729	5257	2490295	null	2490310	2490310	2490310	Animalia	Chordata	Aves	Passeriformes	Motacillidae	Motacilla	null	Motacilla cinerea	Motacilla cinerea Tunstall, 1771	Motacilla cinerea Tunstall, 1771	1	44	212	729	5257	2490295	null	2490310	2490310	2490310
