Count	Verbatim_kingdom	Verbatim_phylum	Verbatim_class	Verbatim_order	Verbatim_family	Verbatim_genus	Verbatim_species	Verbatim_infra	Verbatim_rank	Verbatim_verbatimRank	Verbatim_scientificName	Verbatim_generic	Verbatim_author	Current_kingdom	Current_phylum	Current_klass	Current_order	Current_family	Current_genus	Current_subGenus	Current_species	Current_scientificName	Current_acceptedScientificName	Current_kingdomKey	Current_phylumKey	Current_classKey	Current_orderKey	Current_familyKey	Current_genusKey	Current_subGenusKey	Current_speciesKey	Current_taxonKey	Current_acceptedTaxonKey	Proposed_kingdom	Proposed_phylum	Proposed_klass	Proposed_order	Proposed_family	Proposed_genus	Proposed_subGenus	Proposed_species	Proposed_scientificName	Proposed_acceptedScientificName	Proposed_kingdomKey	Proposed_phylumKey	Proposed_classKey	Proposed_orderKey	Proposed_familyKey	Proposed_genusKey	Proposed_subGenusKey	Proposed_speciesKey	Proposed_taxonKey	Proposed_acceptedTaxonKey
1138	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Polybia	bribri	null	Especie	null	Polybia bribri	null	null	Animalia	Arthropoda	Insecta	Hymenoptera	Eumenidae	Polybia	null	null	Polybia Lepeletier de Saint Fargeau, 1836	Polybia Lepeletier de Saint Fargeau, 1836	1	54	216	1457	4240	7235975	null	null	7235975	7235975	Animalia	Arthropoda	Insecta	Hymenoptera	Eumenidae	Polybia	null	Polybia bribri	Polybia bribri	Polybia bribri	1	54	216	1457	4240	7235975	null	9873651	9873651	9873651
2133	null	null	null	Coleoptera	Coccinellidae	Coccinella	septempunctata	null	species	null	Coccinella septempunctata L.	null	L.	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Coccinella	null	Coccinella septempunctata	Coccinella septempunctata Linnaeus, 1758	Coccinella septempunctata Linnaeus, 1758	1	54	216	1470	7782	1043502	null	4990191	4990191	4990191	Animalia	Arthropoda	Insecta	Coleoptera	Hydrophilidae	Coccinella	null	Coccinella septempunctata	Coccinella septempunctata Linnaeus, 1758	Coccinella septempunctata Linnaeus, 1758	1	54	216	1470	7830	1043502	null	4990191	4990191	4990191
1167	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Hamadryas	julitta	null	species	null	Hamadryas julitta	null	Yucatan Cracker	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Hamadryas	null	null	Hamadryas Hübner, 1806	Hamadryas Hübner, 1806	1	54	216	797	7017	1898587	null	null	1898587	1898587	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Hamadryas	null	Hamadryas julitta	Hamadryas julitta	Hamadryas julitta	1	54	216	797	7017	1898587	null	5129508	5129508	5129508
2270	Animalia	Arthropoda	Insecta	Hymenoptera	null	null	null	null	null	null	Chrysis angustula	null	null	Animalia	Arthropoda	Insecta	Hymenoptera	Masaridae	Chrysis	null	Chrysis angustula	Chrysis angustula Schenck, 1856	Chrysis angustula Schenck, 1856	1	54	216	1457	8579	6725842	null	5870014	5870014	5870014	Animalia	Arthropoda	Insecta	Hymenoptera	Masaridae	Chrysis	null	Chrysis angustula	Chrysis angustula Schenck, 1856	Chrysis angustula Schenck, 1856	1	54	216	1457	8579	10290290	null	5870014	5870014	5870014
1096	null	Arthropoda	Insecta	Odonata	Cordulegastridae	null	null	null	null	null	Cordulegaster bidentata Sélys, 1843	null	null	Animalia	Arthropoda	Insecta	Odonata	Cordulegastridae	Cordulegaster	null	Cordulegaster bidentata	Cordulegaster bidentata Selys, 1843	Cordulegaster bidentata Selys, 1843	1	54	216	789	4483	1421157	null	1421193	1421193	1421193	Animalia	Arthropoda	Insecta	Odonata	Cordulegastridae	Cordulegaster	null	Cordulegaster bidentata	Cordulegaster bidentata Selys-Longchamps, 1843	Cordulegaster bidentata Selys-Longchamps, 1843	1	54	216	789	4483	1421157	null	1421193	1421193	1421193
1201	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Bembidion	null	null	species	null	Bembidion (Ocydromus) decorum	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Bembidion	null	Bembidion decorum	Bembidion decorum (Panzer, 1799)	Bembidion decorum (Panzer, 1799)	1	54	216	1470	3792	1035920	null	5872129	5872129	5872129	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Bembidion	null	Bembidion decorum	Bembidion decorum (Panzer, 1799)	Bembidion decorum (Panzer, 1799)	1	54	216	1470	3792	1035920	null	9907507	9907507	9907507
1678	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Parnassius	clodius	null	Species	null	Parnassius clodius	null	Menetr.	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Parnassius	null	Parnassius clodius	Parnassius clodius Ménétriès, 1855	Parnassius clodius Ménétriès, 1855	1	54	216	797	9417	1938238	null	1938446	1938446	1938446	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Parnassius	null	Parnassius clodius	Parnassius clodius Ménétriés, 1855	Parnassius clodius Ménétriés, 1855	1	54	216	797	9417	1938238	null	1938446	1938446	1938446
1066	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	null	null	null	null	Leuctra	null	null	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	null	null	Leuctra Stephens, 1836	Leuctra Stephens, 1836	1	54	216	787	2998	2001760	null	null	2001760	2001760	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	null	null	Leuctra Stephens, 1836	Leuctra Stephens, 1836	1	54	216	787	2998	10214186	null	null	10214186	10214186
1052	null	null	null	null	Leuctridae	Leuctra	hippopus	null	null	null	Leuctra hippopus Kempny, 1899	null	Kempny, 1899	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	null	Leuctra hippopus	Leuctra hippopus Kempny, 1899	Leuctra hippopus Kempny, 1899	1	54	216	787	2998	2001760	null	2001976	2001976	2001976	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	null	Leuctra hippopus	Leuctra hippopus Kempny, 1899	Leuctra hippopus Kempny, 1899	1	54	216	787	2998	10214186	null	2001976	2001976	2001976
1376	null	null	null	null	null	null	null	null	null	null	Libelloides coccajus (Denis & Schiffermüller, 1775)	null	null	Animalia	Arthropoda	Insecta	Neuroptera	Ascalaphidae	Libelloides	null	Libelloides coccajus	Libelloides coccajus (Denis & Schiffermüller, 1775)	Libelloides coccajus (Denis & Schiffermüller, 1775)	1	54	216	1501	9267	2103069	null	2103138	2103138	2103138	Animalia	Arthropoda	Insecta	Neuroptera	Ascalaphidae	Libelloides	null	Libelloides coccajus	Libelloides coccajus (Denis & Schiffermüller), 1775	Libelloides coccajus (Denis & Schiffermüller), 1775	1	54	216	1501	9267	2103069	null	2103138	2103138	2103138
1019	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Philonthus	succicola	null	Species	null	Philonthus succicola	null	Thomson, 1860	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Philonthus	null	Philonthus succicola	Philonthus succicola Thomson, 1860	Philonthus succicola Thomson, 1860	1	54	216	1470	7854	1040167	null	4437073	4437073	4437073	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Philonthus	null	Philonthus succicola	Philonthus succicola Thomson & C.G., 1860	Philonthus succicola Thomson & C.G., 1860	1	54	216	1470	7854	1040167	null	4437073	4437073	4437073
1858	null	null	null	null	null	null	null	null	null	null	Phymatodes testaceus (Linnaeus, 1758)	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Phymatodes	null	Phymatodes testaceus	Phymatodes testaceus (Linné, 1758)	Phymatodes testaceus (Linné, 1758)	1	54	216	1470	5602	1126615	null	8961343	8961343	8961343	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Phymatodes	null	Phymatodes testaceus	Phymatodes testaceus (Linnaeus, 1758)	Phymatodes testaceus (Linnaeus, 1758)	1	54	216	1470	5602	1126615	null	8961343	8961343	8961343
1552	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Ocypus	olens	null	species	null	Ocypus olens (Müller, 1764)	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Ocypus	null	Ocypus olens	Ocypus olens (Müller, 1764)	Ocypus olens (Müller, 1764)	1	54	216	1470	7854	3262246	null	5746121	5746121	5746121	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Ocypus	null	Ocypus olens	Ocypus olens (Müller & O.F., 1764)	Ocypus olens (Müller & O.F., 1764)	1	54	216	1470	7854	3262246	null	5746121	5746121	5746121
1253	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Noctua	null	null	null	null	Noctua comes	null	Hübner, 1813	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Noctua	null	Noctua comes	Noctua comes Hubner, 1813	Noctua comes Hubner, 1813	1	54	216	797	7015	1789671	null	1789730	1789730	1789730	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Noctua	null	Noctua comes	Noctua comes Hübner, 1813	Noctua comes Hübner, 1813	1	54	216	797	7015	1789671	null	1789730	1789730	1789730
1495	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Callidium	violaceum	null	Species	null	Callidium violaceum	null	(Linnaeus, 1758)	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Callidium	null	Callidium violaceum	Callidium violaceum (Linné, 1758)	Callidium violaceum (Linné, 1758)	1	54	216	1470	5602	7466766	null	1126665	1126665	1126665	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Callidium	null	Callidium violaceum	Callidium violaceum (Linnaeus, 1758)	Callidium violaceum (Linnaeus, 1758)	1	54	216	1470	5602	7466766	null	1126665	1126665	1126665
1069	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Heliothis	null	null	species	null	Heliothis punctifera	null	null	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Heliothis	null	null	Heliothis Ochsenheimer, 1816	Heliothis Ochsenheimer, 1816	1	54	216	797	7015	7742506	null	null	7742506	7742506	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Heliothis	null	Heliothis punctifera	Heliothis punctifera	Heliothis punctifera	1	54	216	797	7015	7742506	null	4688142	4688142	4688142
1868	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Miarus	campanulae	null	Species	null	Miarus campanulae	null	(Linnaeus, 1767)	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Miarus	null	Miarus campanulae	Miarus campanulae (Linnaeus & C., 1767)	Miarus campanulae (Linnaeus & C., 1767)	1	54	216	1470	4239	1215860	null	4469002	4469002	4469002	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Miarus	null	Miarus campanulae	Miarus campanulae (C.Linnaeus, 1767)	Miarus campanulae (C.Linnaeus, 1767)	1	54	216	1470	4239	1215860	null	4469002	4469002	4469002
3362	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Clytus	null	null	species	null	Clytus arietis	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Clytus	null	Clytus arietis	Clytus arietis (Linné, 1758)	Clytus arietis (Linné, 1758)	1	54	216	1470	5602	1125686	null	7994366	7994366	7994366	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Clytus	null	Clytus arietis	Clytus arietis (Linnaeus, 1758)	Clytus arietis (Linnaeus, 1758)	1	54	216	1470	5602	1125686	null	7994366	7994366	7994366
1070	null	null	null	null	null	null	null	null	null	null	Stenurella melanura	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Stenurella	null	Stenurella melanura	Stenurella melanura (Linné, 1758)	Stenurella melanura (Linné, 1758)	1	54	216	1470	5602	1149489	null	8583922	8583922	8583922	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Stenurella	null	Stenurella melanura	Stenurella melanura (Linnaeus, 1758)	Stenurella melanura (Linnaeus, 1758)	1	54	216	1470	5602	1149489	null	8583922	8583922	8583922
4906	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Protaetia	metallica	null	Species	null	Protaetia metallica	null	(Herbst, 1786)	Animalia	Arthropoda	Insecta	Coleoptera	Cetoniidae	Protaetia	null	Protaetia metallica	Protaetia metallica (Herbst, 1782)	Protaetia metallica (Herbst, 1782)	1	54	216	1470	4204	1080110	null	1080523	1080523	1080523	Animalia	Arthropoda	Insecta	Coleoptera	Cetoniidae	Protaetia	null	Protaetia cuprea	Protaetia metallica (Herbst, 1786)	Protaetia cuprea metallica (Herbst, 1782)	1	54	216	1470	4204	1080110	null	10350686	1080523	4424877
1691	null	null	null	null	null	null	null	null	species	null	Philaenus spumarius	null	(Linnaeus, 1758)	Animalia	Arthropoda	Insecta	Hemiptera	Aphrophoridae	Philaenus	null	Philaenus spumarius	Philaenus spumarius (Linné, 1758)	Philaenus spumarius (Linné, 1758)	1	54	216	809	3764	2015986	null	2016038	2016038	2016038	Animalia	Arthropoda	Insecta	Hemiptera	Aphrophoridae	Philaenus	null	Philaenus spumarius	Philaenus spumarius (Linnaeus, 1758)	Philaenus spumarius (Linnaeus, 1758)	1	54	216	809	3764	2015986	null	2016038	2016038	2016038
4668	Animalia	Uniramia	Insecta	Plecoptera	Leuctridae	Leuctra	null	null	Genus	null	Leuctra	null	null	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	null	null	Leuctra Stephens, 1836	Leuctra Stephens, 1836	1	54	216	787	2998	2001760	null	null	2001760	2001760	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	null	null	Leuctra Stephens, 1836	Leuctra Stephens, 1836	1	54	216	787	2998	10214186	null	null	10214186	10214186
1070	Animalia	Uniramia	Insecta	Plecoptera	Leuctridae	Leuctra	null	null	Species	null	Leuctra fusca/digitata	null	null	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	null	Leuctra fusca	Leuctra fusca (Linnaeus, 1758)	Leuctra fusca (Linnaeus, 1758)	1	54	216	787	2998	2001760	null	2001954	2001954	2001954	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	null	Leuctra fusca	Leuctra fusca (Linnaeus, 1758)	Leuctra fusca (Linnaeus, 1758)	1	54	216	787	2998	10214186	null	2001954	2001954	2001954
2134	Animalia	null	null	null	Lestidae	null	null	null	species	null	Sympecma paedisca	null	null	Animalia	Arthropoda	Insecta	Odonata	Lestidae	Sympecma	null	Sympecma paedisca	Sympecma paedisca Brauer, 1877	Sympecma paedisca Brauer, 1877	1	54	216	789	4489	8332777	null	1424202	1424202	1424202	Animalia	Arthropoda	Insecta	Odonata	Lestidae	Sympecma	null	Sympecma paedisca	Sympecma paedisca Brauer, 1877	Sympecma paedisca Brauer, 1877	1	54	216	789	4489	7977178	null	1424202	1424202	1424202
5326	Animalia	Arthropoda	Insecta	Diptera	Tipulidae	Tipula	null	null	species	null	Tipula paludosa	null	null	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Tipula	null	Tipula paludosa	Tipula paludosa Meigen, 1830	Tipula paludosa Meigen, 1830	1	54	216	811	3346	1446543	null	1505543	1505543	1505543	Animalia	Arthropoda	Insecta	Diptera	Tipulidae	Tipula	null	Tipula paludosa	Tipula paludosa Meigen, 1830	Tipula paludosa Meigen, 1830	1	54	216	811	7634	1446543	null	1505543	1505543	1505543
1064	null	null	null	null	null	null	null	null	null	null	Stenopterus rufus (Linnaeus, 1767)	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Stenopterus	null	Stenopterus rufus	Stenopterus rufus (Linné, 1767)	Stenopterus rufus (Linné, 1767)	1	54	216	1470	5602	1146756	null	6097811	6097811	6097811	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Stenopterus	null	Stenopterus rufus	Stenopterus rufus (Linnaeus, 1767)	Stenopterus rufus (Linnaeus, 1767)	1	54	216	1470	5602	1146756	null	6097811	6097811	6097811
36584	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	null	null	null	Tribu	null	Alticini	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	null	null	null	Chrysomelidae	Chrysomelidae	1	54	216	1470	7780	null	null	null	7780	7780	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Alticini	null	null	Alticini Newman, 1834	Alticini Newman, 1834	1	54	216	1470	7780	9974712	null	null	9974712	9974712
2305	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Canthon	null	null	null	null	Canthon	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Canthon	null	null	Canthon Hoffmansegg, 1817	Canthon Hoffmansegg, 1817	1	54	216	1470	5840	1092474	null	null	1092474	1092474	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Canthon	null	null	Canthon Hoffmannsegg, 1817	Canthon Hoffmannsegg, 1817	1	54	216	1470	5840	1092474	null	null	1092474	1092474
1808	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Danaus	null	null	species	null	Danaus petilia	null	null	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Danaus	null	null	Danaus Kluk, 1780	Danaus Kluk, 1780	1	54	216	797	7017	5133087	null	null	5133087	5133087	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Danaus	null	Danaus petilia	Danaus petilia	Danaus petilia	1	54	216	797	7017	5133087	null	9867990	9867990	9867990
2429	null	Arthropoda	Insecta	Diptera	Drosophilidae	Drosophila	null	null	null	null	null	null	null	Animalia	Arthropoda	Insecta	Diptera	Drosophilidae	Drosophila	null	null	Drosophila Sophophora	Drosophila Sophophora	1	54	216	811	5547	8357846	null	null	8357846	8357846	Animalia	Arthropoda	Insecta	Diptera	Drosophilidae	Drosophila	null	null	Drosophila Fallén, 1823	Drosophila Fallén, 1823	1	54	216	811	5547	1522683	null	null	1522683	1522683
1356	null	Arthropoda	Insecta	Diptera	Muscidae	Helina	null	null	null	null	null	null	null	Animalia	Arthropoda	Insecta	Diptera	Lonchaeidae	Helina	null	null	Helina Robineau-Desvoidy, 1830	Helina Robineau-Desvoidy, 1830	1	54	216	811	5559	1526192	null	null	1526192	1526192	Animalia	Arthropoda	Insecta	Diptera	Muscidae	Helina	null	null	Helina Robineau-Desvoidy, 1830	Helina Robineau-Desvoidy, 1830	1	54	216	811	5564	1526192	null	null	1526192	1526192
1264	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla	null	null	species	null	Amegilla (Zonamegilla) pulchra	null	null	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Amegilla	null	Amegilla pulchra	Amegilla pulchra (Smith, 1854)	Amegilla pulchra (Smith, 1854)	1	54	216	1457	4334	1339775	null	1339810	1339810	1339810	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Eufriesea	null	Eufriesea pulchra	Amegilla pulchra (Smith, 1854)	Eufriesea pulchra (Smith, 1854)	1	54	216	1457	4334	1339261	null	1339307	1339810	1339307
1998	null	null	null	null	null	null	null	null	species	null	Helochares lividus (Forster, 1771)	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Dytiscidae	Dytiscus	null	Dytiscus lividus	Helochares lividus	Dytiscus lividus Forster, 1771	1	54	216	1470	7824	1038058	null	4433844	4433843	4433844	Animalia	Arthropoda	Insecta	Coleoptera	Hydrophilidae	Helochares	null	Helochares lividus	Helochares lividus (Forster & J.R., 1771)	Helochares lividus (Forster & J.R., 1771)	1	54	216	1470	7830	1034296	null	4433843	4433843	4433843
1395	null	null	null	null	null	null	null	null	null	null	Stictoleptura fulva (De Geer, 1775)	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Paracorymbia	null	Paracorymbia fulva	Stictoleptura fulva Grousset & Cocquempot, 2009	Paracorymbia fulva (Degeer, 1775)	1	54	216	1470	5602	1143479	null	1143990	1143995	1143990	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Paracorymbia	null	Paracorymbia fulva	Stictoleptura fulva Löbl & Smetana, 2010	Paracorymbia fulva (Degeer, 1775)	1	54	216	1470	5602	1143479	null	1143990	1143995	1143990
1235	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleochara	bipustulata	null	species	null	Aleochara bipustulata (Linnaeus, 1761)	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleochara	null	Aleochara bipustulata	Aleochara bipustulata (Linnaeus, 1761)	Aleochara bipustulata (Linnaeus, 1761)	1	54	216	1470	7854	1040722	null	1040779	1040779	1040779	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleochara	null	Aleochara bipustulata	Aleochara bipustulata (Linnaeus, 1760)	Aleochara bipustulata (Linnaeus, 1760)	1	54	216	1470	7854	1040722	null	1040779	1040779	1040779
1016	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Temnothorax	curvispinosus	null	null	null	Temnothorax curvispinosus	null	(Mayr, 1866)	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Temnothorax	null	null	Temnothorax Mayr, 1861	Temnothorax Mayr, 1861	1	54	216	1457	4342	8314083	null	null	8314083	8314083	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Temnothorax	null	Temnothorax curvispinosus	Temnothorax curvispinosus	Temnothorax curvispinosus	1	54	216	1457	4342	8314083	null	10255264	10255264	10255264
1336	Animalia	null	Insecta	null	null	null	null	null	species	null	Laothoe amurensis	null	null	Animalia	Arthropoda	Insecta	Lepidoptera	Sphingidae	Laothoe	null	Laothoe amurensis	Laothoe amurensis (Staudinger, 1879)	Laothoe amurensis (Staudinger, 1879)	1	54	216	797	8868	1863647	null	5124029	5124029	5124029	Animalia	Arthropoda	Insecta	Lepidoptera	Sphingidae	Laothoe	null	Laothoe amurensis	Laothoe amurensis (Staudinger, 1879)	Laothoe amurensis (Staudinger, 1879)	1	54	216	797	8868	1863647	null	10460201	10460201	10460201
1346	Animalia	Arthropoda	Insecta	Lepidoptera	Erebidae	Idia	null	null	species	null	Idia aemula	null	null	Animalia	Arthropoda	Insecta	Lepidoptera	Erebidae	Idia	null	Idia aemula	Idia aemula Hübner, 1814	Idia aemula Hübner, 1814	1	54	216	797	4532185	6007079	null	9407200	9407200	9407200	Animalia	Arthropoda	Insecta	Lepidoptera	Erebidae	Idia	null	Idia aemula	Idia aemula Hübner, 1813	Idia aemula Hübner, 1813	1	54	216	797	4532185	7535296	null	9407200	9407200	9407200
1097	null	null	null	null	null	Calothysanis	null	null	null	null	Calothysanis griseata Petersen, 1902	null	null	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Timandra	null	null	Calothysanis Hubner, 1823	Timandra Duponchel, 1829	1	54	216	797	6950	1965967	null	null	4522985	1965967	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Timandra	null	Timandra comae	Calothysanis griseata	Timandra comae Schmidt, 1931	1	54	216	797	6950	1965967	null	1966017	8175582	1966017
16872	Animalia	null	null	null	Lestidae	null	null	null	species	null	Sympecma fusca	null	null	Animalia	Arthropoda	Insecta	Odonata	Lestidae	Sympecma	null	Sympecma fusca	Sympecma fusca Vander Linden, 1820	Sympecma fusca Vander Linden, 1820	1	54	216	789	4489	8332777	null	1424207	1424207	1424207	Animalia	Arthropoda	Insecta	Odonata	Lestidae	Sympecma	null	Sympecma fusca	Sympecma fusca Vander Linden, 1820	Sympecma fusca Vander Linden, 1820	1	54	216	789	4489	7977178	null	1424207	1424207	1424207
2416	null	null	null	null	null	null	null	null	null	null	Stenurella melanura (Linnaeus, 1758)	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Stenurella	null	Stenurella melanura	Stenurella melanura (Linné, 1758)	Stenurella melanura (Linné, 1758)	1	54	216	1470	5602	1149489	null	8583922	8583922	8583922	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Stenurella	null	Stenurella melanura	Stenurella melanura (Linnaeus, 1758)	Stenurella melanura (Linnaeus, 1758)	1	54	216	1470	5602	1149489	null	8583922	8583922	8583922
